title,abbr,key,category,parent,parent_key,description,url,jurisdiction,jurisdiction_code,source,source_url,address,contact,email,tags,created_at,updated_at
Comune di Lucca Sicula,,it/c_e714,,,,,http://www.comune.luccasicula.ag.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e714,Via Corvo  1 - 92010 Lucca Sicula (AG) Italy,,comunediluccasicula@pec.it,,2013-05-04,2013-05-04
Comune di Lucca,,it/c_e715,,,,,http://www.comune.lucca.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e715,Via S. Giustina  6 - 55100 LUCCA (LU) Italy,,comune.lucca@postacert.toscana.it,,2013-05-04,2013-05-04
Comune di Lucera,,it/c_e716,,,,,http://www.comune.lucera.fg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e716,Corso Garibaldi 74 - 71036 Lucera (FG) Italy,,comune.lucera@anutel.it,,2013-05-04,2013-05-04
Comune di Lucignano,,it/c_e718,,,,,http://www.comune.lucignano.ar.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e718,Piazza Del Tribunale  22 - 52046 Lucignano (AR) Italy,,comune.lucignano@postacert.toscana.it,,2013-05-04,2013-05-04
Comune di Lucito,,it/c_e722,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e722,Piazza V. Veneto N.5 - 86030 Lucito (CB) Italy,,comunelucito.utc@legalmail.it,,2013-05-04,2013-05-04
Comune di Lucoli,,it/c_e724,,,,,http://www.lucoli.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e724,Via Francesco Saverio Gualtieri  10 - 67045 Lucoli (AQ) Italy,,segreteria@pec.comune.lucoli.aq.it,,2013-05-04,2013-05-04
Comune di Lugagnano Val D'Arda,,it/c_e726,,,,,http://www.comune.lugagnano.pc.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e726,Via Bersani 27 - 29018 Lugagnano Val d'Arda (PC) Italy,,comune.lugagnano@sintranet.legalmail.it,,2013-05-04,2013-05-04
Comune di Lugnacco,,it/c_e727,,,,,http://www.comune.lugnacco.to.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e727,Via Umberto I  32 - 10080 Lugnacco (TO) Italy,,lugnacco@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Lugnano In Teverina,,it/c_e729,,,,,http://www.comunedilugnano.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e729,Via Umberto I  36 - 05020 Lugnano In Teverina (TR) Italy,,comune.lugnanointeverina@postacert.umbria.it,,2013-05-04,2013-05-04
Comune di Lugo,,it/c_e730,,,,,http://www.comune.lugo.ra.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e730,Piazza Dei Martiri  1 - 48022 LUGO (RA) Italy,,urp@comune.lugo.ra.it,,2013-05-04,2013-05-04
Comune di Lugo di Vicenza,,it/c_e731,,,,,http://www.comune.lugo.vi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e731,Piazza XXV Aprile  28 - 36030 Lugo di Vicenza (VI) Italy,,lugodivicenza.vi@cert.ip-veneto.net,,2013-05-04,2013-05-04
Comune di Luino,,it/c_e734,,,,,http://www.comune.luino.va.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e734,Piazza Crivelli Serbelloni  1 - 21016 Luino (VA) Italy,,comune.luino@legalmail.it,,2013-05-04,2013-05-04
Comune di Luisago,,it/c_e735,,,,,http://www.comune.luisago.co.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e735,Piazza Liberta' - 22070 Luisago (CO) Italy,,comune.luisago@legalmail.it,,2013-05-04,2013-05-04
Comune di Lumarzo,,it/c_e737,,,,,http://www.comune.lumarzo.genova.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e737,Frazione Ferriere  53 - 16024 Lumarzo (GE) Italy,,comune.lumarzo@pec.cstliguria.it,,2013-05-04,2013-05-04
Comune di Lumezzane,,it/c_e738,,,,,http://www.comune.lumezzane.bs.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e738,Via Monsuello  154 - 25065 Lumezzane (BS) Italy,,comune.lumezzane@cert.legalmail.it,,2013-05-04,2013-05-04
Comune di Lunamatrona,,it/c_e742,,,,,http://ww.comune.lunamatrona.ca.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e742,Via Sant'Elia  4 - 09022 Lunamatrona (VS) Italy,,protocollo@pec.comune.lunamatrona.ca.it,,2013-05-04,2013-05-04
Comune di Lunano,,it/c_e743,,,,,http://www.comune.lunano.pu.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e743,Piazza Della Liberta'  11 - 61026 Lunano (PU) Italy,,comune.lunano@emarche.it,,2013-05-04,2013-05-04
Comune di Lungro,LUNGRO,it/c_e745,,,,,http://www.comune.lungro.cs.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e745,Piazzale Dei Salinari  N.6 - 87010 Lungro (CS) Italy,,protocollo.comune.lungro@asmepec.it,,2013-05-04,2013-05-04
Comune di Luogosano,,it/c_e746,,,,,http://www.comune.luogosano.av.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e746,Via F. De Sanctis  30 - 83040 Luogosano (AV) Italy,,utc.luogosano@cert.irpinianet.eu,,2013-05-04,2013-05-04
Comune di Luogosanto,LUOGOSANTO,it/c_e747,,,,,http://www.comunediluogosanto.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e747,Piazza Duomo  2 - 07020 Luogosanto (OT) Italy,,LUOGOSANTO.PROTOCOLLO@PEC.COMUNAS.IT,,2013-05-04,2013-05-04
Comune di Lupara,,it/c_e748,,,,,http://www.comune.lupara.cb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e748,Via Antonarelli  3 - 86030 Lupara (CB) Italy,,comune.luparacb@legalmail.it,,2013-05-04,2013-05-04
Comune di Lurago D'erba,,it/c_e749,,,,,http://www.comune.luragoderba.co.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e749,Via Roma  56 - 22040 Lurago D'Erba (CO) Italy,,comune.luragoderba@legalmail.it,,2013-05-04,2013-05-04
Comune di Lurago Marinone,,it/c_e750,,,,,http://www.comune.luragomarinone.co.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e750,Via Castello  2 - 22070 Lurago Marinone (CO) Italy,,comune.luragomarinone@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Lurano,,it/c_e751,,,,,http://www.comune.lurano.bg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e751,Viale Secco Suardo  12 - 24050 Lurano (BG) Italy,,comune.lurano@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Luras,,it/c_e752,,,,,http://www.comune.luras.ss.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e752,Via Nazionale  12 - 07025 Luras (OT) Italy,,protocollo@pec.comune.luras.ss.it,,2013-05-04,2013-05-04
Comune di Lurate Caccivio,,it/c_e753,,,,,http://www.comune.luratecaccivio.co.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e753,Via XX Settembre 16 - 22075 Lurate Caccivio (CO) Italy,,protocollo@pec.comune.luratecaccivio.co.it,,2013-05-04,2013-05-04
Comune di Lusciano,,it/c_e754,,,,,http://www.comune.lusciano.ce.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e754,Via Costanzo  20 - 81030 Lusciano (CE) Italy,,ragioneria@pec.comune.lusciano.ce.it,,2013-05-04,2013-05-04
Comune di Luserna San Giovanni,,it/c_e758,,,,,http://www.comune.luserna.to.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e758,Via Roma  31 - 10062 Luserna San Giovanni (TO) Italy,,protocollo@pec.comune.luserna.to.it,,2013-05-04,2013-05-04
Comune di Lusevera,,it/c_e760,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e760,Fraz. Vedronza  22 - 33010 Lusevera (UD) Italy,,comune.lusevera@certgov.fvg.it,,2013-05-04,2013-05-04
Comune di Lusiana,,it/c_e762,,,,,http://www.comune.lusiana.vi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e762,Piazza IV Novembre N. 1 - 36046 Lusiana (VI) Italy,,lusiana.vi@cert.ip-veneto.net,,2013-05-04,2013-05-04
Comune di Lusiglie',,it/c_e763,,,,,http://www.comune.lusiglie.to.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e763,Via Cavour  9 - 10080 Lusiglie' (TO) Italy,,lusiglie@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Luson,,it/c_e764,,,,,http://www.luson.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e764,Via Dorf 19 - 39040 Luson (BZ) Italy,,luesen.luson@legalmail.it,,2013-05-04,2013-05-04
Comune di Luzzana,,it/c_e770,,,,,http://www.comune.luzzana.bg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e770,Via Castello  73 - 24069 Luzzana (BG) Italy,,comune.luzzana@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Luzzara,,it/c_e772,,,,,http://www.comune.luzzara.re.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e772,Via Avanzi  1 - 42045 Luzzara (RE) Italy,,segreteria@comune.luzzara.re.legalmail.it,,2013-05-04,2013-05-04
Comune di Luzzi,,it/c_e773,,,,,http://www.comune.luzzi.cs.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e773,v. San Giuseppe  41 - 87040 LUZZI (CS) Italy,,protocollogenerale@comunediluzzi.legalmail.it,,2013-05-04,2013-05-04
Comune di Maccagno,,it/c_e775,,,,,http://www.comune.maccagno.va.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e775,Via Mazzini  6 - 21010 Maccagno (VA) Italy,,comune.maccagno@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Maccastorna,,it/c_e777,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e777,Via Roma  15 - 26843 Maccastorna (LO) Italy,,comune.maccastorna@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Macchia d'Isernia,,it/c_e778,,,,,http://www.comune.macchiadisernia.is.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e778,Largo Elena  1 - 86070 Macchia d'Isernia (IS) Italy,,comune.macchiadisernia@pec.it,,2013-05-04,2013-05-04
Comune di Macchiagodena,,it/c_e779,,,,,http://www.macchiagodena.com,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e779,Piazza Ottavio De Salvio  1 - 86096 Macchiagodena (IS) Italy,,comunedimacchiagodena@tin.it,,2013-05-04,2013-05-04
Comune di Macchia Valfortore,,it/c_e780,,,,,http://www.comune.macchiavalfortore.cb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e780,Via Fratelli Bandiera - 86040 Macchia Valfortore (CB) Italy,,comune.macchiavalfortorecb@legalmail.it,,2013-05-04,2013-05-04
Comune di Macello,,it/c_e782,,,,,http://comune.macello.to.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e782,Via Vigone N. 1 - 10060 Macello (TO) Italy,,protocollo@pec.comune.macello.to.it,,2013-05-04,2013-05-04
Comune di Macerata,,it/c_e783,,,,,http://www.comune.macerata.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e783,Piazza Della Liberta'  3 - 62100 Macerata (MC) Italy,,comune.macerata@legalmail.it,,2013-05-04,2013-05-04
Comune di Macerata Campania,,it/c_e784,,,,,http://www.comune.maceratacampania.ce.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e784,Via Umberto I  47 - 81047 Macerata Campania (CE) Italy,,info@comune.maceratacampania.ce.it,,2013-05-04,2013-05-04
Comune di Macerata Feltria,,it/c_e785,,,,,http://www.comune.maceratafeltria.pu.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e785,Via G. Antimi  N. 14 - 61023 Macerata Feltria (PU) Italy,,comune.maceratafeltria@emarche.it,,2013-05-04,2013-05-04
Comune di Macherio,,it/c_e786,,,,,http://www.comune.macherio.mb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e786,Via Visconti  39 - 20846 Macherio (MB) Italy,,protocollo@pec.comune.macherio.mb.it,,2013-05-04,2013-05-04
Comune di Maclodio,,it/c_e787,,,,,http://www.comune.maclodio.bs.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e787,Piazza Zirotti  1 - 25030 Maclodio (BS) Italy,,protocollo@pec.comune.maclodio.bs.it,,2013-05-04,2013-05-04
Comune di Macomer,,it/c_e788,,,,,http://www.comunedimacomer.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e788,c. Umberto I 13 - 08015 Macomer (NU) Italy,,protocollo@pec.comune.macomer.nu.it,,2013-05-04,2013-05-04
Comune di Macra,,it/c_e789,,,,,http://www.comunedimacra.cn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e789,Piazza Marconi 1 - 12020 Macra (CN) Italy,,macra@ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Macugnaga,,it/c_e790,,,,,http://www.comune.macugnaga.vb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e790,Piazza Municipio  1 - 28876 Macugnaga (VB) Italy,,comune.macugnaga.vb@cert.legalmail.it,,2013-05-04,2013-05-04
Comune di Maddaloni,,it/c_e791,,,,,http://www.comune.maddaloni.ce.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e791,Piazza Matteotti  9 - 81024 Maddaloni (CE) Italy,,prot.generale@pec.comune.maddaloni.ce.it,,2013-05-04,2013-05-04
Comune di Madignano,,it/c_e793,,,,,http://www.comune.madignano.gov.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e793,Via Liberta'  22 - 26020 Madignano (CR) Italy,,pec@pec.comune.madignano.cr.it,,2013-05-04,2013-05-04
Comune di Madone,,it/C_E794,,,,,http://www.comune.madone.bg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=C_E794,Piazza San Giovanni N. 1 - 24040 Madone (BG) Italy,,comunemadone@pec.it,,2013-05-04,2013-05-04
Comune di Madonna del Sasso,,it/C_E795,,,,,http://www.comune.madonnadelsasso.vb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=C_E795,Piazza I Maggio  1 - 28894 Madonna del Sasso (VB) Italy,,madonna.del.sasso@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Maenza,,it/c_e798,,,,,http://www.comunedimaenza.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e798,Piazza Leone XIII  1 - 04010 Maenza (LT) Italy,,maenza@postecert.it,,2013-05-04,2013-05-04
Comune di Mafalda,,it/c_e799,,,,,http://www.comune.mafalda.cb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e799,Via Della Fermezza  5 - 86030 Mafalda (CB) Italy,,comune.mafaldacb@legalmail.it,,2013-05-04,2013-05-04
Comune di Magasa,,it/c_e800,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e800,Via G. Garibaldi  1 - 25080 Magasa (BS) Italy,,info@comune.magasa.bs.it,,2013-05-04,2013-05-04
Comune di Magenta,,it/c_e801,,,,,http://www.comunedimagenta.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e801,Piazza Formenti  3 - 20013 Magenta (MI) Italy,,egov.magenta@cert.poliscomuneamico.net,,2013-05-04,2013-05-04
Comune di Maggiora,,it/c_e803,,,,,http://www.comune.maggiora.no.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e803,Piazza Caduti 1 - 28014 MAGGIORA (NO) Italy,,maggiora@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Magherno,,it/c_e804,,,,,http://www.comune.magherno.pv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e804,Via Roma  136 - 27010 Magherno (PV) Italy,,comune.magherno@pec.provincia.pv.it,,2013-05-04,2013-05-04
Comune di Magione,,it/c_e805,,,,,http://www.comune.magione.pg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e805,Piazza Carpine  16 - 06063 MAGIONE (PG) Italy,,comune.magione@postacert.umbria.it,,2013-05-04,2013-05-04
Comune di Magliano di Tenna,,it/c_e807,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e807,Piazza A. Gramsci  5 - 63832 Magliano di Tenna (FM) Italy,,info@pec.comune.maglianoditenna.ap.it,,2013-05-04,2013-05-04
Comune di Magliano Alpi,,it/C_E808,,,,,http://www.comune.maglianoalpi.cn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=C_E808,Via Langhe 91 - 12060 MAGLIANO ALPI (CN) Italy,,protocollo.magliano.alpi@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Magliano Alfieri,,it/c_e809,,,,,http://www.comune.maglianoalfieri.cn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e809,Piazza G. Raimondo  1 - 12050 Magliano Alfieri (CN) Italy,,maglianoalfieri@postemailcertificata.it,,2013-05-04,2013-05-04
Comune di Magliano in Toscana,,it/c_e810,,,,,http://www.comune.maglianointoscana.gr.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_e810,Via XXIV Maggio  9 - 58051 Magliano in Toscana (GR) Italy,,comune.maglianointoscana.gr@postacert.toscana.it,,2013-05-04,2013-05-04
